WPNo;StepNo;ONo;OPos;ParameterNo;Parameter;ParameterType
1214;900;2214;1;1;4;4
1214;900;2214;1;2;130;3
1214;900;2214;1;3;130;2
1214;900;2214;1;4;120;1
1214;900;2214;1;5;0;2
1214;900;2219;1;1;0;4
1214;900;2219;1;2;130;3
1214;900;2219;1;3;130;2
1214;900;2219;1;4;120;1
1214;900;2219;1;5;0;2
1214;900;2227;1;1;0;4
1214;900;2227;1;2;130;3
1214;900;2227;1;3;130;2
1214;900;2227;1;4;120;1
1214;900;2227;1;5;0;2
1214;900;2229;1;1;4;4
1214;900;2229;1;2;130;3
1214;900;2229;1;3;130;2
1214;900;2229;1;4;120;1
1214;900;2229;1;5;0;2
2000;900;2291;1;1;0;4
2000;900;2291;1;2;130;3
2000;900;2291;1;3;130;3
2000;900;2291;1;4;120;1
2000;900;2291;1;5;0;1
2000;900;2292;1;1;0;4
2000;900;2292;1;2;130;3
2000;900;2292;1;3;130;3
2000;900;2292;1;4;120;1
2000;900;2292;1;5;0;1
1214;900;2294;1;1;0;4
1214;900;2294;1;2;130;3
1214;900;2294;1;3;130;2
1214;900;2294;1;4;120;1
1214;900;2294;1;5;0;2
1214;900;2313;1;1;0;4
1214;900;2313;1;2;130;3
1214;900;2313;1;3;130;2
1214;900;2313;1;4;120;1
1214;900;2313;1;5;0;2
